# BEEF ########################################################################################################################
# BEEF This line shows the Bayesian error estimations and the current threshold criterion.
# BEEF 
# BEEF nstep ............ MD time step or input structure counter
# BEEF bee_energy ....... BEE of energy per atom (eV atom^-1)
# BEEF bee_max_force .... BEE of forces (max) (eV Angst^-1)
# BEEF bee_ave_force .... BEE of forces (average) (kB)
# BEEF threshold ........ Current value of threshold criterion (eV Angst^-1)
# BEEF bee_max_stress ... BEE of stresses (max) (kB)
# BEEF bee_ave_stress ... BEE of stresses (average) (kB)
# BEEF ########################################################################################################################
# BEEF              nstep       bee_energy    bee_max_force    bee_ave_force        threshold   bee_max_stress   bee_ave_stress
# BEEF                  2                3                4                5                6                7                8
# BEEF ########################################################################################################################
BEEF                 5137   8.01804680E-06   5.78206029E-03   2.83972143E-03   1.02130758E-02   1.45277435E-01   1.08774227E-01
BEEF                 5138   8.00186476E-06   5.54181747E-03   2.80130645E-03   1.02130758E-02   1.54690716E-01   1.12746507E-01
BEEF                 5139   8.06479170E-06   5.48830122E-03   2.76560862E-03   1.02130758E-02   1.62550278E-01   1.15651284E-01
BEEF                 5140   8.10931737E-06   5.43315200E-03   2.73141577E-03   1.02130758E-02   1.66446423E-01   1.16915483E-01
BEEF                 5141   8.04355560E-06   5.30970518E-03   2.68594447E-03   1.02130758E-02   1.63655822E-01   1.15690355E-01
BEEF                 5142   8.08902326E-06   5.37444136E-03   2.65472706E-03   1.02130758E-02   1.59691693E-01   1.15044204E-01
BEEF                 5143   8.00121237E-06   5.46784551E-03   2.61086465E-03   1.02130758E-02   1.54299956E-01   1.13561860E-01
BEEF                 5144   7.93832566E-06   5.59337606E-03   2.56196719E-03   1.02130758E-02   1.50963790E-01   1.12127694E-01
BEEF                 5145   7.99099010E-06   5.81080427E-03   2.53115333E-03   1.02130758E-02   1.48353196E-01   1.11761571E-01
BEEF                 5146   7.99198233E-06   6.01959052E-03   2.51053743E-03   1.02130758E-02   1.47022987E-01   1.11450585E-01
BEEF                 5147   7.98822488E-06   6.01987163E-03   2.46755074E-03   1.02130758E-02   1.45053215E-01   1.10329470E-01
BEEF                 5148   7.95857556E-06   5.70591717E-03   2.38491868E-03   1.02130758E-02   1.40133137E-01   1.06376634E-01
BEEF                 5149   7.91717053E-06   5.28022215E-03   2.30556067E-03   1.02130758E-02   1.33288616E-01   1.01657753E-01
BEEF                 5150   7.96089708E-06   4.89792285E-03   2.24979463E-03   1.02130758E-02   1.25222555E-01   9.68339613E-02
BEEF                 5151   7.97618806E-06   4.80153135E-03   2.24261190E-03   1.02130758E-02   1.19730145E-01   9.43590845E-02
BEEF                 5152   7.92784883E-06   4.89699166E-03   2.27533706E-03   1.02130758E-02   1.16114524E-01   9.38812911E-02
BEEF                 5153   8.02522652E-06   5.06166694E-03   2.31428647E-03   1.02130758E-02   1.12800665E-01   9.40110045E-02
BEEF                 5154   7.99466523E-06   5.09827212E-03   2.36327291E-03   1.02130758E-02   1.11364749E-01   9.47726896E-02
BEEF                 5155   8.05016637E-06   5.08434621E-03   2.43372322E-03   1.02130758E-02   1.12044270E-01   9.62941514E-02
BEEF                 5156   7.99618859E-06   5.16070466E-03   2.49278618E-03   1.02130758E-02   1.14956471E-01   9.72558117E-02
BEEF                 5157   8.04530475E-06   5.08601036E-03   2.52705533E-03   1.02130758E-02   1.20400054E-01   9.77570110E-02
BEEF                 5158   8.08921348E-06   5.07341510E-03   2.54756369E-03   1.02130758E-02   1.29447160E-01   9.90065192E-02
BEEF                 5159   8.12358132E-06   5.20758249E-03   2.58522458E-03   1.02130758E-02   1.43461481E-01   1.02711167E-01
BEEF                 5160   8.11423197E-06   5.25193691E-03   2.63351872E-03   1.02130758E-02   1.60446829E-01   1.08266963E-01
BEEF                 5161   8.22301036E-06   5.64044249E-03   2.70762965E-03   1.02130758E-02   1.77845123E-01   1.14850273E-01
BEEF                 5162   8.33012821E-06   6.11177487E-03   2.78526338E-03   1.02130758E-02   1.95400890E-01   1.22140796E-01
BEEF                 5163   8.45492300E-06   6.58955476E-03   2.87639673E-03   1.02130758E-02   2.15664349E-01   1.31240008E-01
BEEF                 5164   8.53499999E-06   6.93039087E-03   2.93786468E-03   1.02130758E-02   2.32983967E-01   1.39699886E-01
BEEF                 5165   8.55519567E-06   7.11205079E-03   2.97475600E-03   1.02130758E-02   2.44604568E-01   1.46730737E-01
BEEF                 5166   8.61601415E-06   7.11221771E-03   2.99452691E-03   1.02130758E-02   2.49017431E-01   1.51210560E-01
BEEF                 5167   8.49187042E-06   6.75997270E-03   2.95576436E-03   1.02130758E-02   2.47694107E-01   1.52557719E-01
BEEF                 5168   8.49020984E-06   6.18923212E-03   2.88824558E-03   1.02130758E-02   2.42092543E-01   1.51103287E-01
BEEF                 5169   8.39153701E-06   5.96670071E-03   2.82686276E-03   1.02130758E-02   2.31917039E-01   1.47176735E-01
BEEF                 5170   8.26397684E-06   5.96110487E-03   2.78365301E-03   1.02130758E-02   2.18416590E-01   1.41726886E-01
BEEF                 5171   8.22781716E-06   6.00503413E-03   2.77110135E-03   1.02130758E-02   2.04696224E-01   1.35528103E-01
BEEF                 5172   8.13293515E-06   6.01341710E-03   2.76381570E-03   1.02130758E-02   1.89347674E-01   1.28776523E-01
BEEF                 5173   8.07221663E-06   5.99308619E-03   2.75907296E-03   1.02130758E-02   1.73161508E-01   1.21784833E-01
BEEF                 5174   8.04962340E-06   5.91785523E-03   2.75916623E-03   1.02130758E-02   1.60380120E-01   1.16251915E-01
BEEF                 5175   8.08531182E-06   5.83010002E-03   2.77492007E-03   1.02130758E-02   1.50227585E-01   1.12464882E-01
BEEF                 5176   8.09649563E-06   5.75837831E-03   2.81432211E-03   1.02130758E-02   1.42687215E-01   1.10010241E-01
BEEF                 5177   8.24652603E-06   5.64612049E-03   2.86216469E-03   1.02130758E-02   1.37824049E-01   1.08226317E-01
BEEF                 5178   8.21831501E-06   6.08316306E-03   2.94200212E-03   1.02130758E-02   1.35920992E-01   1.06796710E-01
BEEF                 5179   8.25776759E-06   6.79112739E-03   3.04038338E-03   1.02130758E-02   1.34227658E-01   1.05926777E-01
BEEF                 5180   8.25637576E-06   7.48533725E-03   3.12322083E-03   1.02130758E-02   1.32925737E-01   1.05364248E-01
BEEF                 5181   8.23572587E-06   8.00877057E-03   3.20053669E-03   1.02130758E-02   1.37413368E-01   1.06749601E-01
BEEF                 5182   8.27946978E-06   8.17323686E-03   3.24484741E-03   1.02130758E-02   1.45502866E-01   1.09949935E-01
BEEF                 5183   8.20278686E-06   7.94988791E-03   3.24614454E-03   1.02130758E-02   1.56684234E-01   1.14676116E-01
BEEF                 5184   8.28766455E-06   7.44717653E-03   3.21495871E-03   1.02130758E-02   1.68289910E-01   1.19921353E-01
BEEF                 5185   8.33130991E-06   6.88621390E-03   3.18388258E-03   1.02130758E-02   1.80135733E-01   1.25710515E-01
BEEF                 5186   8.41026498E-06   6.41737520E-03   3.17050449E-03   1.02130758E-02   1.90633129E-01   1.31235313E-01
BEEF                 5187   8.53682297E-06   6.51614944E-03   3.18393776E-03   1.02130758E-02   2.02053335E-01   1.37839882E-01
BEEF                 5188   8.58780882E-06   6.85428631E-03   3.17491213E-03   1.02130758E-02   2.08612646E-01   1.42025322E-01
BEEF                 5189   8.62978434E-06   6.90286251E-03   3.13980444E-03   1.02130758E-02   2.14026835E-01   1.45520085E-01
BEEF                 5190   8.70724716E-06   6.70723947E-03   3.09069654E-03   1.02130758E-02   2.17800560E-01   1.48670761E-01
BEEF                 5191   8.77342740E-06   6.39108976E-03   3.03525338E-03   1.02130758E-02   2.19227425E-01   1.50448953E-01
BEEF                 5192   8.68254560E-06   6.19561018E-03   3.00733828E-03   1.02130758E-02   2.18481385E-01   1.51625753E-01
BEEF                 5193   8.74979703E-06   6.35973948E-03   3.02460832E-03   1.02130758E-02   2.16930798E-01   1.52847774E-01
BEEF                 5194   8.69498744E-06   6.44682658E-03   3.06986506E-03   1.02130758E-02   2.13200031E-01   1.52927686E-01
BEEF                 5195   8.71624057E-06   6.45241336E-03   3.13061290E-03   1.02130758E-02   2.10255669E-01   1.52768466E-01
BEEF                 5196   8.66037080E-06   6.32744398E-03   3.16897856E-03   1.02130758E-02   2.06054638E-01   1.50772650E-01
BEEF                 5197   8.64363981E-06   6.34218014E-03   3.16588949E-03   1.02130758E-02   2.01042406E-01   1.46590888E-01
BEEF                 5198   8.52965664E-06   6.19279693E-03   3.13090327E-03   1.02130758E-02   1.96204602E-01   1.41008642E-01
BEEF                 5199   8.49630933E-06   6.04636056E-03   3.09670448E-03   1.02130758E-02   1.91057861E-01   1.35686547E-01
BEEF                 5200   8.44821035E-06   6.28631556E-03   3.11219799E-03   1.02130758E-02   1.86894657E-01   1.32326262E-01
BEEF                 5201   8.43579206E-06   6.61217587E-03   3.17377655E-03   1.02130758E-02   1.82301746E-01   1.30248231E-01
BEEF                 5202   8.40821235E-06   6.91983272E-03   3.25698314E-03   1.02130758E-02   1.75550923E-01   1.27722308E-01
BEEF                 5203   8.41643056E-06   7.17818307E-03   3.36031009E-03   1.02130758E-02   1.70769906E-01   1.26446198E-01
BEEF                 5204   8.43352948E-06   7.32348109E-03   3.45802052E-03   1.02130758E-02   1.67984507E-01   1.26746520E-01
BEEF                 5205   8.50131731E-06   7.37039114E-03   3.54415600E-03   1.02130758E-02   1.69092354E-01   1.29142923E-01
BEEF                 5206   8.44895867E-06   7.57220728E-03   3.60559052E-03   1.02130758E-02   1.72296974E-01   1.32211890E-01
BEEF                 5207   8.50958109E-06   7.75359714E-03   3.59699993E-03   1.02130758E-02   1.73186781E-01   1.32953365E-01
BEEF                 5208   8.43163860E-06   7.91061476E-03   3.52098063E-03   1.02130758E-02   1.71111026E-01   1.30276920E-01
BEEF                 5209   8.43326468E-06   8.03905301E-03   3.40131188E-03   1.02130758E-02   1.68633808E-01   1.26080666E-01
BEEF                 5210   8.37746653E-06   8.22244916E-03   3.30135769E-03   1.02130758E-02   1.68343943E-01   1.23263000E-01
BEEF                 5211   8.37836746E-06   8.42026607E-03   3.24775389E-03   1.02130758E-02   1.72151006E-01   1.23109790E-01
BEEF                 5212   8.41733148E-06   8.51122262E-03   3.22878728E-03   1.02130758E-02   1.76887926E-01   1.24276687E-01
BEEF                 5213   8.42898439E-06   8.52652629E-03   3.24700050E-03   1.02130758E-02   1.81186396E-01   1.26432137E-01
BEEF                 5214   8.36921108E-06   8.39415134E-03   3.26735150E-03   1.02130758E-02   1.83852042E-01   1.28881299E-01
BEEF                 5215   8.29306330E-06   8.16463073E-03   3.27946550E-03   1.02130758E-02   1.85641476E-01   1.31807423E-01
BEEF                 5216   8.21170307E-06   7.83462317E-03   3.26299934E-03   1.02130758E-02   1.82915231E-01   1.33293110E-01
BEEF                 5217   8.21814521E-06   7.44478612E-03   3.20565867E-03   1.02130758E-02   1.78048215E-01   1.32913788E-01
BEEF                 5218   8.06445186E-06   7.03326898E-03   3.14266678E-03   1.02130758E-02   1.71317248E-01   1.31011335E-01
BEEF                 5219   8.06966171E-06   6.62195678E-03   3.09150105E-03   1.02130758E-02   1.68465011E-01   1.28525224E-01
BEEF                 5220   7.98078401E-06   6.21947521E-03   3.05326455E-03   1.02130758E-02   1.70323335E-01   1.25547594E-01
BEEF                 5221   7.92877619E-06   6.03755968E-03   3.02868596E-03   1.02130758E-02   1.70387582E-01   1.22376699E-01
BEEF                 5222   7.88465123E-06   6.04158701E-03   2.99809913E-03   1.02130758E-02   1.65907952E-01   1.18664989E-01
BEEF                 5223   7.90458288E-06   5.88306538E-03   2.96189868E-03   1.02130758E-02   1.62511715E-01   1.16006769E-01
BEEF                 5224   7.90941882E-06   5.74488242E-03   2.93164296E-03   1.02130758E-02   1.60041696E-01   1.14664804E-01
BEEF                 5225   7.95553465E-06   5.65620320E-03   2.92122570E-03   1.02130758E-02   1.56965051E-01   1.13728489E-01
BEEF                 5226   7.91089969E-06   6.33886784E-03   2.95537586E-03   1.02130758E-02   1.53262071E-01   1.13215369E-01
BEEF                 5227   7.92909679E-06   7.36895084E-03   3.04855869E-03   1.02130758E-02   1.49679925E-01   1.13477365E-01
BEEF                 5228   7.94929394E-06   8.20820721E-03   3.13844279E-03   1.02130758E-02   1.47913107E-01   1.14191742E-01
BEEF                 5229   8.03038287E-06   8.61441085E-03   3.19435502E-03   1.02130758E-02   1.46212967E-01   1.15521340E-01
BEEF                 5230   8.11087873E-06   8.38367911E-03   3.16693343E-03   1.02130758E-02   1.47577246E-01   1.17089472E-01
BEEF                 5231   8.18781942E-06   7.66750952E-03   3.04692972E-03   1.02130758E-02   1.47753669E-01   1.17098197E-01
BEEF                 5232   8.12790250E-06   6.73849227E-03   2.87878013E-03   1.02130758E-02   1.46121226E-01   1.15748736E-01
BEEF                 5233   8.08557446E-06   5.84015429E-03   2.67975670E-03   1.02130758E-02   1.44010447E-01   1.11573733E-01
BEEF                 5234   8.06499785E-06   5.15914629E-03   2.50020731E-03   1.02130758E-02   1.41326090E-01   1.06314471E-01
BEEF                 5235   8.03896718E-06   4.70308974E-03   2.35631575E-03   1.02130758E-02   1.37875229E-01   1.01319552E-01
BEEF                 5236   8.02708677E-06   4.48314695E-03   2.28083132E-03   1.02130758E-02   1.35687157E-01   9.87597204E-02
BEEF                 5237   7.95646963E-06   4.49823953E-03   2.25874235E-03   1.02130758E-02   1.34800003E-01   9.82639609E-02
BEEF                 5238   7.98510499E-06   4.81792265E-03   2.30021460E-03   1.02130758E-02   1.37234564E-01   1.00851090E-01
BEEF                 5239   8.03418844E-06   5.17924517E-03   2.39504844E-03   1.02130758E-02   1.43183938E-01   1.06905964E-01
BEEF                 5240   8.13076589E-06   5.43280752E-03   2.51675546E-03   1.02130758E-02   1.52086138E-01   1.15209601E-01
BEEF                 5241   8.12721968E-06   5.91934182E-03   2.66908735E-03   1.02130758E-02   1.61595545E-01   1.24054019E-01
BEEF                 5242   8.18871564E-06   6.90634298E-03   2.81160463E-03   1.02130758E-02   1.67733661E-01   1.29279259E-01
BEEF                 5243   8.23426666E-06   7.78526738E-03   2.92896150E-03   1.02130758E-02   1.69920668E-01   1.30471344E-01
BEEF                 5244   8.24845290E-06   8.34624397E-03   2.99863681E-03   1.02130758E-02   1.66630719E-01   1.27084639E-01
BEEF                 5245   8.14462165E-06   8.40391575E-03   2.99089824E-03   1.02130758E-02   1.61303984E-01   1.20163324E-01
BEEF                 5246   7.97072725E-06   8.09476859E-03   2.93099813E-03   1.02130758E-02   1.55657951E-01   1.13293021E-01
BEEF                 5247   7.96890837E-06   7.74932101E-03   2.85440978E-03   1.02130758E-02   1.50210536E-01   1.08840796E-01
BEEF                 5248   7.85029554E-06   7.18815926E-03   2.75381875E-03   1.02130758E-02   1.44977333E-01   1.06247781E-01
BEEF                 5249   7.82034763E-06   6.53759394E-03   2.65665686E-03   1.02130758E-02   1.44020909E-01   1.05379611E-01
BEEF                 5250   7.86339660E-06   5.93738119E-03   2.59685099E-03   1.02130758E-02   1.45212091E-01   1.04497451E-01
BEEF                 5251   7.83402901E-06   5.43903168E-03   2.57421668E-03   1.02130758E-02   1.41627339E-01   1.03084877E-01
BEEF                 5252   7.76092987E-06   5.35445386E-03   2.58134994E-03   1.02130758E-02   1.34995653E-01   1.01488052E-01
BEEF                 5253   7.75527706E-06   5.61209368E-03   2.59161403E-03   1.02130758E-02   1.28316592E-01   1.00710499E-01
BEEF                 5254   7.78688150E-06   5.68876884E-03   2.58365220E-03   1.02130758E-02   1.27087979E-01   1.01184768E-01
BEEF                 5255   7.73862740E-06   5.57059020E-03   2.55338462E-03   1.02130758E-02   1.30986025E-01   1.00732340E-01
BEEF                 5256   7.75132060E-06   5.43508370E-03   2.51600977E-03   1.02130758E-02   1.32215728E-01   9.93361049E-02
BEEF                 5257   7.68261768E-06   5.27943152E-03   2.48930350E-03   1.02130758E-02   1.31924588E-01   9.72997544E-02
BEEF                 5258   7.69516852E-06   5.10757640E-03   2.49412318E-03   1.02130758E-02   1.31417619E-01   9.55977332E-02
BEEF                 5259   7.66242161E-06   5.43818595E-03   2.52798660E-03   1.02130758E-02   1.30006254E-01   9.41387169E-02
BEEF                 5260   7.65525602E-06   5.81065904E-03   2.57471699E-03   1.02130758E-02   1.28470661E-01   9.28770267E-02
BEEF                 5261   7.67954525E-06   6.11091269E-03   2.63306463E-03   1.02130758E-02   1.29368483E-01   9.32926472E-02
BEEF                 5262   7.62241551E-06   6.28999861E-03   2.71676682E-03   1.02130758E-02   1.29916902E-01   9.55704745E-02
BEEF                 5263   7.67394178E-06   6.29153353E-03   2.78913287E-03   1.02130758E-02   1.30835267E-01   9.86325247E-02
BEEF                 5264   7.77685930E-06   6.23229687E-03   2.87356247E-03   1.02130758E-02   1.37205645E-01   1.02634337E-01
BEEF                 5265   7.81932124E-06   6.07469842E-03   2.94585912E-03   1.02130758E-02   1.44941622E-01   1.07377254E-01
BEEF                 5266   7.83932576E-06   6.13259409E-03   3.01442121E-03   1.02130758E-02   1.54072076E-01   1.12761923E-01
BEEF                 5267   7.91177229E-06   6.46265755E-03   3.07829944E-03   1.02130758E-02   1.65776044E-01   1.19165313E-01
BEEF                 5268   7.93203923E-06   6.65260780E-03   3.14135250E-03   1.02130758E-02   1.76308642E-01   1.25061257E-01
BEEF                 5269   8.07936759E-06   6.66318101E-03   3.18924316E-03   1.02130758E-02   1.84264512E-01   1.29416021E-01
BEEF                 5270   8.04217998E-06   6.77342138E-03   3.20156172E-03   1.02130758E-02   1.87904067E-01   1.31335765E-01
BEEF                 5271   8.09385290E-06   7.00755408E-03   3.17217833E-03   1.02130758E-02   1.87351917E-01   1.30640482E-01
BEEF                 5272   8.16450683E-06   7.11595533E-03   3.11297250E-03   1.02130758E-02   1.80745104E-01   1.27256958E-01
